,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,label
2831,5.0,7.0,6.0,5.0,2.0,5.0,3.0,4.0,0.112525205488
2832,8.0,4.0,8.0,8.0,5.0,2.0,8.0,9.0,0.194564563639
2833,13.0,12.0,16.0,12.0,9.0,11.0,15.0,17.0,0.371973108393
2834,6.0,7.0,5.0,4.0,4.0,7.0,4.0,4.0,0.146963393345
2835,15.0,13.0,17.0,20.0,16.0,15.0,18.0,17.0,0.411065830485
2836,29.0,24.0,28.0,25.0,24.0,31.0,22.0,28.0,0.643522346095
2837,9.0,9.0,10.0,11.0,15.0,7.0,13.0,6.0,0.263647833804
2838,21.0,17.0,16.0,18.0,16.0,18.0,20.0,17.0,0.494389157008
2839,19.0,20.0,23.0,18.0,19.0,22.0,21.0,18.0,0.496553770854
2840,19.0,25.0,21.0,19.0,18.0,19.0,22.0,20.0,0.492080877834
2841,3.0,1.0,4.0,6.0,6.0,2.0,4.0,5.0,0.101132803742
2842,4.0,8.0,9.0,6.0,5.0,6.0,8.0,4.0,0.168464183026
2843,18.0,22.0,24.0,26.0,20.0,24.0,20.0,21.0,0.535113330092
2844,5.0,7.0,10.0,10.0,7.0,14.0,9.0,7.0,0.233176921928
2845,3.0,4.0,4.0,5.0,4.0,2.0,1.0,3.0,0.0933176523836
2846,12.0,15.0,14.0,9.0,15.0,10.0,9.0,9.0,0.309750321884
2847,4.0,6.0,10.0,7.0,7.0,8.0,9.0,7.0,0.207508768227
2848,2.0,2.0,1.0,1.0,4.0,5.0,3.0,3.0,0.0841583973548
2849,7.0,9.0,4.0,4.0,3.0,1.0,2.0,8.0,0.143540207488
2850,25.0,19.0,25.0,26.0,23.0,23.0,26.0,26.0,0.579865213737
2851,7.0,6.0,6.0,1.0,1.0,6.0,3.0,2.0,0.106464611289
2852,8.0,15.0,11.0,6.0,6.0,8.0,9.0,6.0,0.23615714592
2853,11.0,19.0,14.0,12.0,18.0,14.0,16.0,13.0,0.403305134431
2854,2.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,0.0668582180716
2855,12.0,8.0,10.0,5.0,14.0,10.0,14.0,9.0,0.270896672693
2856,24.0,25.0,18.0,20.0,24.0,23.0,29.0,21.0,0.579145435084
2857,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.015973018154
2858,5.0,2.0,1.0,5.0,3.0,4.0,8.0,4.0,0.0988887818733
2859,22.0,15.0,14.0,19.0,17.0,22.0,15.0,24.0,0.43918256622
2860,16.0,11.0,12.0,10.0,12.0,10.0,11.0,11.0,0.345723493144
2861,22.0,20.0,17.0,22.0,20.0,15.0,23.0,20.0,0.468588775508
2862,9.0,8.0,5.0,13.0,15.0,9.0,10.0,8.0,0.246478165744
2863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0076908828527
2864,16.0,14.0,12.0,17.0,14.0,11.0,19.0,12.0,0.358849447546
2865,30.0,19.0,24.0,23.0,26.0,23.0,24.0,23.0,0.644496147973
2866,6.0,6.0,8.0,7.0,12.0,5.0,8.0,6.0,0.168994818211
2867,7.0,2.0,5.0,5.0,6.0,3.0,1.0,6.0,0.150318056573
2868,13.0,6.0,8.0,7.0,11.0,6.0,9.0,10.0,0.194594549122
2869,4.0,8.0,7.0,9.0,5.0,1.0,3.0,4.0,0.122880080658
2870,4.0,3.0,7.0,2.0,3.0,3.0,2.0,5.0,0.0882785933529
2871,16.0,11.0,13.0,14.0,10.0,19.0,13.0,12.0,0.299543025864
2872,10.0,7.0,10.0,14.0,7.0,7.0,8.0,8.0,0.207304745766
2873,9.0,13.0,10.0,11.0,9.0,12.0,9.0,13.0,0.329213388445
2874,18.0,14.0,11.0,19.0,17.0,13.0,11.0,15.0,0.352418699555
2875,5.0,2.0,8.0,6.0,6.0,8.0,5.0,8.0,0.143536160301
2876,14.0,13.0,16.0,8.0,10.0,13.0,19.0,8.0,0.316528899891
2877,9.0,11.0,10.0,14.0,15.0,10.0,8.0,14.0,0.300832331643
2878,19.0,13.0,11.0,18.0,14.0,15.0,16.0,16.0,0.344417809498
2879,11.0,19.0,14.0,13.0,14.0,12.0,19.0,17.0,0.39088184384
2880,13.0,14.0,16.0,17.0,20.0,12.0,18.0,14.0,0.353854171662
2881,10.0,6.0,4.0,8.0,4.0,9.0,10.0,4.0,0.151079347064
2882,13.0,12.0,11.0,13.0,12.0,5.0,6.0,9.0,0.270867837583
2883,21.0,22.0,23.0,24.0,19.0,23.0,30.0,15.0,0.616858610414
2884,22.0,24.0,28.0,26.0,30.0,35.0,27.0,23.0,0.673209177555
2885,12.0,11.0,12.0,13.0,12.0,12.0,7.0,13.0,0.250655923006
2886,8.0,10.0,8.0,9.0,9.0,6.0,10.0,5.0,0.217649856583
2887,18.0,17.0,19.0,20.0,16.0,21.0,22.0,26.0,0.482694346964
2888,7.0,6.0,7.0,7.0,7.0,7.0,10.0,7.0,0.189865898873
2889,15.0,17.0,17.0,13.0,17.0,17.0,12.0,20.0,0.363363693382
2890,2.0,4.0,6.0,3.0,3.0,4.0,4.0,6.0,0.0884007494475
2891,7.0,11.0,11.0,5.0,14.0,10.0,15.0,9.0,0.228157736595
2892,17.0,14.0,17.0,12.0,12.0,19.0,7.0,19.0,0.34112973312
2893,9.0,5.0,8.0,10.0,7.0,7.0,5.0,7.0,0.156446064235
2894,19.0,25.0,21.0,19.0,18.0,19.0,22.0,14.0,0.512296683747
2895,11.0,11.0,10.0,13.0,10.0,10.0,13.0,9.0,0.282260809154
2896,16.0,19.0,16.0,23.0,22.0,21.0,18.0,17.0,0.451070886999
2897,17.0,14.0,15.0,16.0,13.0,18.0,21.0,19.0,0.395886485638
2898,6.0,5.0,8.0,6.0,6.0,4.0,9.0,5.0,0.161083846774
2899,17.0,16.0,11.0,18.0,22.0,13.0,9.0,21.0,0.379377216841
2900,6.0,11.0,12.0,16.0,11.0,9.0,6.0,10.0,0.240866071725
2901,4.0,4.0,3.0,3.0,2.0,5.0,8.0,1.0,0.0882828965574
2902,11.0,11.0,12.0,14.0,15.0,17.0,20.0,19.0,0.376043476804
2903,6.0,4.0,4.0,8.0,6.0,7.0,6.0,5.0,0.132803312713
2904,20.0,16.0,16.0,20.0,18.0,18.0,18.0,21.0,0.487540418322
2905,9.0,6.0,7.0,8.0,4.0,6.0,9.0,5.0,0.162420808199
2906,14.0,10.0,11.0,11.0,10.0,9.0,15.0,10.0,0.304983204408
2907,12.0,12.0,9.0,9.0,7.0,9.0,7.0,10.0,0.195136958303
2908,19.0,19.0,22.0,23.0,24.0,21.0,20.0,20.0,0.493432039034
2909,1.0,0.0,3.0,5.0,1.0,1.0,2.0,1.0,0.0338241090465
2910,10.0,9.0,4.0,8.0,7.0,9.0,6.0,9.0,0.16543898321
2911,2.0,5.0,6.0,5.0,4.0,4.0,6.0,9.0,0.111494093705
2912,13.0,7.0,8.0,9.0,10.0,7.0,13.0,9.0,0.246327414401
2913,16.0,10.0,9.0,14.0,11.0,8.0,12.0,20.0,0.232565518773
2914,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0327912542968
2915,14.0,13.0,12.0,13.0,10.0,10.0,15.0,10.0,0.306775100229
2916,32.0,32.0,33.0,34.0,35.0,27.0,35.0,32.0,0.815611808041
2917,21.0,15.0,16.0,16.0,16.0,19.0,23.0,17.0,0.416163429242
2918,16.0,18.0,14.0,8.0,13.0,15.0,13.0,13.0,0.347761760391
2919,16.0,20.0,20.0,25.0,21.0,25.0,23.0,25.0,0.561576848562
2920,19.0,21.0,21.0,25.0,22.0,22.0,21.0,18.0,0.523753598181
2921,20.0,22.0,23.0,23.0,26.0,25.0,23.0,23.0,0.592153199969
2922,16.0,14.0,18.0,15.0,17.0,23.0,19.0,19.0,0.466963964129
2923,7.0,17.0,17.0,13.0,13.0,13.0,11.0,17.0,0.328264374794
2924,5.0,7.0,7.0,7.0,10.0,9.0,4.0,6.0,0.172861430409
2925,25.0,31.0,26.0,30.0,24.0,33.0,21.0,22.0,0.639654698476
2926,12.0,11.0,10.0,11.0,11.0,12.0,10.0,4.0,0.275835930499
2927,24.0,24.0,18.0,19.0,20.0,24.0,22.0,19.0,0.510517417013
2928,14.0,16.0,16.0,14.0,18.0,12.0,10.0,12.0,0.336577727478
2929,15.0,20.0,25.0,19.0,17.0,21.0,21.0,18.0,0.496471343851
2930,2.0,5.0,5.0,3.0,5.0,10.0,11.0,7.0,0.160732227459
2931,19.0,13.0,14.0,16.0,22.0,19.0,14.0,17.0,0.417000835503
2932,14.0,16.0,17.0,10.0,19.0,16.0,17.0,18.0,0.370041684931
2933,17.0,15.0,18.0,14.0,19.0,20.0,21.0,20.0,0.44902645143
2934,5.0,7.0,4.0,11.0,8.0,11.0,6.0,13.0,0.195644484251
2935,5.0,3.0,6.0,11.0,6.0,7.0,12.0,4.0,0.181644139116
2936,14.0,12.0,10.0,8.0,14.0,14.0,13.0,19.0,0.307212990493
2937,19.0,18.0,9.0,12.0,13.0,13.0,10.0,19.0,0.374117117557
2938,21.0,22.0,26.0,25.0,24.0,19.0,26.0,23.0,0.600283925865
2939,26.0,24.0,21.0,20.0,27.0,22.0,24.0,26.0,0.651956809244
2940,6.0,8.0,10.0,5.0,6.0,8.0,8.0,6.0,0.168646387008
2941,15.0,14.0,17.0,12.0,12.0,10.0,9.0,10.0,0.311299125326
2942,4.0,8.0,9.0,5.0,3.0,10.0,8.0,6.0,0.185057079829
2943,18.0,17.0,14.0,10.0,19.0,13.0,12.0,16.0,0.346228850529
2944,24.0,14.0,10.0,19.0,18.0,16.0,14.0,19.0,0.446940895906
2945,24.0,23.0,27.0,29.0,28.0,21.0,22.0,21.0,0.594366736568
2946,18.0,22.0,10.0,11.0,13.0,12.0,15.0,9.0,0.32924587066
2947,11.0,14.0,12.0,8.0,7.0,16.0,16.0,13.0,0.35974993886
2948,3.0,8.0,8.0,8.0,6.0,2.0,3.0,5.0,0.129657458387
2949,21.0,20.0,20.0,25.0,17.0,17.0,12.0,15.0,0.478563289912
2950,8.0,9.0,11.0,11.0,8.0,12.0,12.0,12.0,0.252081404085
2951,18.0,19.0,11.0,19.0,16.0,16.0,16.0,17.0,0.419611799224
2952,16.0,17.0,16.0,18.0,16.0,22.0,20.0,24.0,0.464474635959
2953,3.0,6.0,6.0,5.0,2.0,7.0,6.0,5.0,0.138679980822
2954,14.0,15.0,16.0,15.0,10.0,19.0,10.0,9.0,0.334403382456
2955,9.0,12.0,11.0,14.0,8.0,12.0,11.0,10.0,0.273703592059
2956,15.0,14.0,17.0,12.0,18.0,17.0,15.0,17.0,0.421885658695
2957,16.0,11.0,15.0,15.0,16.0,15.0,17.0,20.0,0.346649249815
2958,21.0,23.0,22.0,25.0,21.0,24.0,26.0,23.0,0.542460528757
2959,12.0,18.0,13.0,13.0,16.0,18.0,14.0,10.0,0.318088688957
2960,7.0,4.0,6.0,9.0,4.0,6.0,10.0,1.0,0.152690493459
2961,17.0,25.0,23.0,25.0,22.0,25.0,24.0,24.0,0.5430431898
2962,10.0,13.0,15.0,17.0,12.0,14.0,15.0,15.0,0.349021076621
2963,14.0,12.0,8.0,11.0,9.0,14.0,6.0,10.0,0.260121163824
2964,6.0,6.0,3.0,5.0,6.0,5.0,7.0,5.0,0.149244399001
2965,19.0,22.0,23.0,24.0,19.0,19.0,26.0,18.0,0.508442213338
2966,6.0,9.0,13.0,14.0,18.0,9.0,17.0,18.0,0.358520356995
2967,18.0,13.0,15.0,12.0,9.0,18.0,15.0,15.0,0.330211325964
2968,18.0,9.0,15.0,20.0,20.0,15.0,21.0,16.0,0.41437802771
2969,5.0,3.0,5.0,8.0,2.0,7.0,3.0,10.0,0.159967927058
2970,17.0,14.0,13.0,23.0,10.0,15.0,17.0,14.0,0.359208212274
2971,15.0,16.0,11.0,14.0,10.0,10.0,8.0,7.0,0.29166676379
2972,11.0,11.0,11.0,11.0,13.0,10.0,11.0,16.0,0.284535807063
2973,8.0,11.0,6.0,7.0,6.0,12.0,8.0,6.0,0.202765417707
2974,8.0,6.0,8.0,7.0,11.0,11.0,7.0,11.0,0.207010548813
2975,19.0,22.0,14.0,17.0,21.0,16.0,19.0,22.0,0.509727481548
2976,19.0,16.0,16.0,19.0,23.0,25.0,21.0,19.0,0.541132944803
2977,5.0,6.0,5.0,8.0,7.0,9.0,6.0,6.0,0.144659123781
2978,4.0,0.0,2.0,0.0,1.0,3.0,4.0,3.0,0.0727516737269
2979,10.0,6.0,11.0,6.0,5.0,12.0,7.0,8.0,0.223619181757
2980,8.0,5.0,7.0,10.0,2.0,6.0,9.0,5.0,0.153359149033
2981,5.0,10.0,4.0,6.0,4.0,8.0,8.0,10.0,0.168562055503
2982,10.0,9.0,10.0,9.0,9.0,11.0,13.0,14.0,0.280591583869
2983,4.0,5.0,5.0,4.0,1.0,6.0,2.0,3.0,0.102356398927
2984,4.0,2.0,3.0,5.0,3.0,12.0,4.0,9.0,0.105959689281
2985,2.0,2.0,4.0,2.0,2.0,6.0,3.0,2.0,0.0761024347195
2986,19.0,20.0,19.0,22.0,20.0,20.0,20.0,16.0,0.48332123637
2987,9.0,5.0,3.0,9.0,5.0,6.0,3.0,10.0,0.16055641602
2988,13.0,12.0,8.0,6.0,8.0,8.0,10.0,7.0,0.23765997203
2989,8.0,8.0,2.0,7.0,11.0,8.0,6.0,10.0,0.175891290593
2990,8.0,10.0,15.0,12.0,15.0,12.0,15.0,8.0,0.291314288049
2991,14.0,16.0,19.0,16.0,20.0,18.0,16.0,15.0,0.429856008611
2992,7.0,5.0,7.0,7.0,9.0,10.0,8.0,3.0,0.190307235118
2993,15.0,15.0,12.0,6.0,15.0,13.0,13.0,16.0,0.307438531489
2994,4.0,6.0,8.0,4.0,6.0,6.0,7.0,5.0,0.185916780763
2995,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0305873474319
2996,7.0,8.0,3.0,4.0,7.0,9.0,6.0,7.0,0.183121458194
2997,16.0,19.0,14.0,19.0,13.0,23.0,19.0,17.0,0.408523669993
2998,5.0,4.0,9.0,3.0,6.0,4.0,4.0,4.0,0.121486129587
2999,11.0,10.0,14.0,16.0,11.0,20.0,13.0,16.0,0.365956915185
3000,7.0,3.0,7.0,6.0,6.0,6.0,8.0,4.0,0.0991706822354
3001,23.0,16.0,20.0,19.0,18.0,20.0,26.0,17.0,0.451441583993
3002,14.0,17.0,16.0,13.0,11.0,14.0,18.0,20.0,0.353119170002
3003,8.0,9.0,7.0,5.0,7.0,4.0,4.0,6.0,0.162144106671
3004,23.0,26.0,27.0,23.0,25.0,20.0,33.0,18.0,0.527105514378
3005,12.0,8.0,6.0,1.0,7.0,7.0,10.0,5.0,0.170735212594
3006,14.0,8.0,13.0,6.0,11.0,11.0,6.0,8.0,0.225462628358
3007,28.0,28.0,28.0,25.0,24.0,26.0,25.0,29.0,0.702466644631
3008,18.0,21.0,16.0,14.0,13.0,20.0,11.0,21.0,0.41478005234
3009,6.0,5.0,6.0,7.0,10.0,6.0,6.0,5.0,0.183303232794
3010,10.0,3.0,10.0,6.0,5.0,8.0,2.0,4.0,0.13682147298
3011,12.0,13.0,19.0,9.0,12.0,16.0,21.0,18.0,0.370807750618
3012,2.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,0.0703086092337
3013,12.0,13.0,16.0,19.0,14.0,19.0,13.0,13.0,0.380714098989
3014,13.0,12.0,9.0,10.0,9.0,11.0,9.0,12.0,0.254536283518
3015,13.0,13.0,10.0,14.0,11.0,14.0,13.0,15.0,0.349424356785
3016,4.0,6.0,7.0,5.0,7.0,8.0,4.0,5.0,0.142206849943
3017,13.0,14.0,11.0,8.0,14.0,12.0,8.0,6.0,0.312327147402
3018,7.0,9.0,6.0,9.0,10.0,10.0,10.0,12.0,0.17961476708
3019,17.0,16.0,15.0,22.0,15.0,15.0,17.0,12.0,0.439726314419
3020,22.0,22.0,17.0,18.0,21.0,26.0,19.0,20.0,0.547080675786
3021,4.0,4.0,7.0,6.0,4.0,6.0,11.0,7.0,0.153311588082
3022,7.0,10.0,6.0,7.0,8.0,9.0,6.0,9.0,0.188758867894
3023,23.0,17.0,18.0,21.0,22.0,22.0,14.0,24.0,0.434444745236
3024,20.0,22.0,19.0,22.0,29.0,23.0,24.0,23.0,0.551046396908
3025,2.0,5.0,4.0,3.0,5.0,6.0,2.0,4.0,0.0889621399783
3026,7.0,8.0,5.0,13.0,6.0,13.0,6.0,6.0,0.255530111077
3027,7.0,6.0,8.0,5.0,8.0,8.0,5.0,4.0,0.195418262956
3028,13.0,11.0,11.0,10.0,9.0,8.0,15.0,5.0,0.274999192123
3029,14.0,15.0,19.0,18.0,22.0,22.0,19.0,20.0,0.505909587205
3030,4.0,2.0,4.0,0.0,4.0,5.0,3.0,3.0,0.0810759443343
3031,14.0,13.0,8.0,17.0,10.0,12.0,15.0,17.0,0.319300371561
3032,10.0,9.0,15.0,10.0,24.0,12.0,13.0,20.0,0.359950633263
3033,8.0,6.0,7.0,8.0,5.0,6.0,3.0,3.0,0.148292785433
3034,11.0,13.0,18.0,12.0,9.0,11.0,12.0,13.0,0.293541832521
3035,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0260128009695
3036,17.0,21.0,23.0,19.0,19.0,23.0,23.0,22.0,0.520473353217
3037,14.0,17.0,17.0,13.0,19.0,16.0,16.0,19.0,0.400565571268
3038,25.0,27.0,25.0,27.0,27.0,24.0,29.0,27.0,0.616091563353
3039,4.0,0.0,2.0,3.0,1.0,4.0,1.0,3.0,0.0745415881683
3040,22.0,24.0,22.0,14.0,22.0,19.0,22.0,22.0,0.48883691906
3041,5.0,7.0,8.0,5.0,10.0,9.0,3.0,11.0,0.17882869343
3042,11.0,9.0,11.0,11.0,11.0,9.0,13.0,11.0,0.277696345999
3043,13.0,22.0,16.0,16.0,15.0,17.0,25.0,14.0,0.429859720917
3044,20.0,19.0,18.0,18.0,17.0,15.0,21.0,21.0,0.468998267937
3045,11.0,10.0,17.0,15.0,12.0,14.0,11.0,16.0,0.35856542758
3046,22.0,13.0,22.0,20.0,25.0,20.0,24.0,19.0,0.505585706582
3047,7.0,6.0,7.0,5.0,5.0,8.0,10.0,8.0,0.180731466363
3048,13.0,10.0,14.0,20.0,11.0,10.0,10.0,12.0,0.375079577017
3049,15.0,14.0,10.0,8.0,14.0,14.0,17.0,17.0,0.321322326992
3050,15.0,17.0,12.0,14.0,17.0,8.0,11.0,15.0,0.351799002711
3051,12.0,15.0,13.0,22.0,16.0,19.0,23.0,22.0,0.421498971667
3052,9.0,13.0,13.0,11.0,10.0,13.0,12.0,15.0,0.319068496042
3053,8.0,16.0,10.0,14.0,10.0,10.0,10.0,8.0,0.285134156979
3054,12.0,9.0,14.0,13.0,15.0,11.0,10.0,13.0,0.30556303051
3055,5.0,8.0,3.0,5.0,3.0,6.0,5.0,4.0,0.159126330193
3056,21.0,23.0,18.0,23.0,15.0,21.0,18.0,23.0,0.502750035614
3057,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0171938856286
3058,2.0,5.0,2.0,7.0,2.0,5.0,2.0,7.0,0.122532937568
3059,27.0,22.0,14.0,22.0,17.0,13.0,23.0,16.0,0.465967306059
3060,6.0,7.0,1.0,10.0,10.0,7.0,4.0,5.0,0.171171346977
3061,26.0,22.0,22.0,21.0,21.0,24.0,23.0,24.0,0.569047978839
3062,19.0,14.0,15.0,19.0,18.0,14.0,18.0,19.0,0.405957881895
3063,10.0,14.0,15.0,14.0,15.0,15.0,18.0,15.0,0.362042408042
3064,14.0,14.0,7.0,8.0,7.0,13.0,7.0,13.0,0.260638183866
3065,3.0,6.0,9.0,6.0,8.0,8.0,9.0,5.0,0.156875520012
3066,7.0,10.0,13.0,12.0,7.0,12.0,8.0,15.0,0.264742843447
3067,3.0,8.0,7.0,4.0,4.0,6.0,5.0,2.0,0.0971932150173
3068,10.0,8.0,8.0,16.0,11.0,13.0,5.0,10.0,0.23920929316
3069,2.0,5.0,5.0,6.0,2.0,3.0,2.0,2.0,0.0970468424467
3070,10.0,7.0,11.0,4.0,7.0,11.0,12.0,9.0,0.225326911515
3071,25.0,17.0,24.0,21.0,23.0,18.0,21.0,26.0,0.550467666056
3072,30.0,24.0,27.0,25.0,30.0,25.0,27.0,28.0,0.701585166012
3073,19.0,24.0,13.0,26.0,23.0,18.0,26.0,22.0,0.5260802364
3074,2.0,2.0,4.0,7.0,2.0,3.0,4.0,2.0,0.0781444055296
3075,1.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0346769556763
3076,26.0,20.0,18.0,22.0,19.0,23.0,21.0,25.0,0.508007873471
3077,12.0,11.0,10.0,7.0,10.0,6.0,10.0,7.0,0.219344559071
3078,14.0,10.0,15.0,12.0,8.0,16.0,8.0,14.0,0.323456157162
3079,5.0,11.0,5.0,9.0,7.0,6.0,7.0,11.0,0.179077083994
3080,14.0,10.0,9.0,10.0,7.0,11.0,16.0,10.0,0.262835509295
3081,7.0,6.0,2.0,6.0,3.0,4.0,10.0,10.0,0.178258330981
3082,11.0,7.0,9.0,10.0,10.0,11.0,12.0,8.0,0.197965029552
3083,21.0,22.0,13.0,22.0,19.0,16.0,21.0,17.0,0.443837504128
3084,6.0,5.0,7.0,3.0,3.0,6.0,4.0,3.0,0.0946599985907
3085,18.0,22.0,20.0,21.0,18.0,18.0,18.0,19.0,0.449112152033
3086,15.0,11.0,11.0,18.0,15.0,14.0,18.0,17.0,0.442738346221
3087,17.0,13.0,16.0,10.0,16.0,16.0,11.0,8.0,0.328265313176
3088,12.0,15.0,16.0,16.0,15.0,15.0,13.0,19.0,0.380474766798
3089,22.0,14.0,19.0,22.0,25.0,18.0,21.0,22.0,0.51098707212
3090,16.0,16.0,10.0,20.0,17.0,7.0,18.0,16.0,0.399983605538
3091,21.0,24.0,21.0,22.0,19.0,21.0,15.0,21.0,0.497062791317
3092,3.0,5.0,3.0,5.0,6.0,0.0,7.0,5.0,0.0943563247056
3093,22.0,14.0,17.0,22.0,14.0,19.0,20.0,18.0,0.452789503297
3094,13.0,11.0,9.0,8.0,12.0,12.0,10.0,8.0,0.295483132195
3095,10.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,0.210241563551
3096,16.0,18.0,17.0,18.0,18.0,18.0,13.0,22.0,0.431105762678
3097,18.0,18.0,14.0,11.0,12.0,16.0,14.0,14.0,0.372816158843
3098,8.0,8.0,5.0,8.0,15.0,9.0,11.0,9.0,0.215187514684
3099,5.0,8.0,7.0,12.0,6.0,9.0,6.0,7.0,0.186777405126
3100,8.0,12.0,11.0,6.0,6.0,9.0,5.0,7.0,0.200048348934
3101,20.0,22.0,21.0,16.0,23.0,18.0,20.0,16.0,0.530871779276
3102,3.0,7.0,4.0,6.0,4.0,4.0,4.0,4.0,0.137344616292
3103,25.0,22.0,21.0,19.0,26.0,24.0,23.0,20.0,0.522064595845
3104,3.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,0.124679997604
3105,10.0,9.0,7.0,9.0,12.0,9.0,7.0,10.0,0.237239704395
3106,12.0,3.0,9.0,8.0,8.0,8.0,9.0,9.0,0.188146615635
3107,11.0,16.0,13.0,14.0,10.0,16.0,12.0,9.0,0.318337871565
3108,10.0,6.0,9.0,12.0,7.0,3.0,5.0,8.0,0.1839243108
3109,20.0,14.0,17.0,8.0,10.0,15.0,13.0,16.0,0.331656338221
3110,18.0,14.0,20.0,21.0,15.0,14.0,19.0,17.0,0.450352765102
3111,15.0,20.0,16.0,15.0,20.0,15.0,14.0,20.0,0.456329525644
3112,13.0,16.0,15.0,17.0,15.0,11.0,17.0,17.0,0.401089661755
3113,8.0,12.0,8.0,13.0,12.0,7.0,11.0,9.0,0.239218350944
3114,14.0,11.0,8.0,10.0,10.0,7.0,4.0,11.0,0.194311467547
3115,16.0,15.0,9.0,22.0,18.0,20.0,21.0,16.0,0.454340503421
3116,11.0,13.0,20.0,18.0,9.0,13.0,19.0,17.0,0.364693862861
3117,14.0,10.0,12.0,17.0,20.0,15.0,15.0,14.0,0.385022110463
3118,3.0,5.0,4.0,3.0,7.0,4.0,6.0,7.0,0.142131243198
3119,7.0,3.0,12.0,4.0,6.0,11.0,9.0,7.0,0.157450271064
3120,0.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,0.049717850398
3121,26.0,23.0,20.0,17.0,21.0,25.0,24.0,27.0,0.598566288135
3122,8.0,9.0,2.0,8.0,5.0,8.0,5.0,7.0,0.19598906279
3123,7.0,8.0,9.0,6.0,6.0,4.0,3.0,8.0,0.168955812145
3124,19.0,14.0,17.0,12.0,15.0,18.0,19.0,14.0,0.382828293413
3125,21.0,18.0,16.0,22.0,18.0,21.0,26.0,19.0,0.446728245561
3126,22.0,20.0,22.0,21.0,19.0,18.0,23.0,19.0,0.490731965654
3127,3.0,9.0,10.0,15.0,2.0,11.0,6.0,6.0,0.221391881963
3128,14.0,14.0,15.0,9.0,3.0,7.0,9.0,9.0,0.24386204243
3129,20.0,25.0,25.0,18.0,19.0,26.0,18.0,21.0,0.446442239524
3130,20.0,21.0,24.0,22.0,24.0,24.0,22.0,21.0,0.529224515887
3131,13.0,10.0,17.0,12.0,10.0,8.0,15.0,13.0,0.29598320811
3132,26.0,14.0,12.0,25.0,16.0,18.0,17.0,17.0,0.430163788261
3133,4.0,3.0,3.0,5.0,6.0,8.0,7.0,6.0,0.15101147473
3134,7.0,11.0,11.0,5.0,9.0,11.0,9.0,5.0,0.228859003178
3135,0.0,2.0,4.0,0.0,1.0,1.0,2.0,2.0,0.0696747055736
3136,22.0,22.0,22.0,18.0,25.0,21.0,21.0,29.0,0.532106926238
3137,6.0,8.0,8.0,11.0,10.0,6.0,9.0,4.0,0.209996999211
3138,24.0,30.0,25.0,29.0,28.0,27.0,29.0,29.0,0.677467401409
3139,5.0,10.0,6.0,9.0,4.0,9.0,5.0,5.0,0.148614606739
3140,17.0,21.0,14.0,20.0,25.0,23.0,20.0,28.0,0.551109298272
3141,6.0,10.0,4.0,9.0,9.0,5.0,8.0,8.0,0.181168513989
3142,14.0,17.0,11.0,17.0,13.0,10.0,15.0,19.0,0.320627532647
3143,7.0,13.0,7.0,15.0,6.0,14.0,11.0,11.0,0.272706141012
3144,9.0,12.0,9.0,11.0,15.0,12.0,12.0,6.0,0.298498645805
3145,8.0,9.0,6.0,5.0,11.0,9.0,5.0,4.0,0.193101598182
3146,5.0,5.0,6.0,3.0,8.0,5.0,7.0,5.0,0.148827005108
3147,5.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,0.0755471983577
3148,22.0,18.0,22.0,20.0,18.0,20.0,20.0,19.0,0.486260997509
3149,5.0,5.0,4.0,5.0,7.0,5.0,4.0,7.0,0.139761102911
3150,25.0,28.0,28.0,27.0,31.0,31.0,23.0,28.0,0.673030207957
3151,14.0,14.0,9.0,13.0,14.0,15.0,13.0,20.0,0.363837311958
3152,1.0,2.0,0.0,5.0,2.0,1.0,3.0,5.0,0.0484980383463
3153,9.0,12.0,10.0,12.0,12.0,9.0,10.0,13.0,0.252581680133
3154,12.0,11.0,10.0,9.0,11.0,10.0,8.0,12.0,0.234778607325
3155,13.0,9.0,15.0,11.0,6.0,8.0,11.0,12.0,0.308248509831
3156,13.0,8.0,13.0,16.0,12.0,10.0,6.0,10.0,0.284167053356
3157,13.0,17.0,9.0,13.0,18.0,19.0,22.0,22.0,0.422951940855
3158,24.0,13.0,20.0,20.0,17.0,19.0,23.0,14.0,0.44853847108
3159,2.0,1.0,3.0,1.0,3.0,2.0,4.0,4.0,0.0566176479519
3160,3.0,6.0,5.0,3.0,1.0,4.0,4.0,4.0,0.116016475408
3161,10.0,11.0,8.0,8.0,11.0,10.0,7.0,5.0,0.180104423061
